LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,delay_count,max_delay,avg_delay,recent_delay,severe_delay_count,total_bill_amt,avg_bill_amt,max_bill_amt,bill_trend,total_pay_amt,avg_pay_amt,max_pay_amt,payment_to_bill_ratio,utilization_proxy
280000,1,2,1,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,6,3,2.1666666666666665,1,6,855008,142501.33333333334,152174,-13742,40604,6767.333333333333,14850,0.04748955858944175,0.5089315157207772
100000,2,1,2,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,0,0,0.0,0,0,335186,55864.333333333336,60100,-7585,17866,2977.6666666666665,5080,0.05330158985879524,0.5586377469558638
50000,1,2,2,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,0,0,0.0,0,0,119110,19851.666666666668,20311,-942,5471,911.8333333333334,1340,0.04593194583203902,0.39702539282547683
30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,3,3,1.1666666666666667,1,3,117660,19610.0,21319,-3002,6312,1052.0,3000,0.05364564299130553,0.6536448785040498
240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,0,0,0.0,0,0,7456,1242.6666666666667,5676,0,7656,1276.0,5676,1.0266863349872604,0.005177756203793595
80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,1,2,0.3333333333333333,1,1,99022,16503.666666666668,18186,-4157,7700,1283.3333333333333,2000,0.07775971239005079,0.20629325466765
400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,0,0,0.0,0,0,71828,11971.333333333334,19660,11701,57891,9648.5,14837,0.8059558117195005,0.029928258512687052
240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,0,0,0.0,0,0,209703,34950.5,53015,49051,11073,1845.5,3000,0.05280299851218861,0.1456264765563477
50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,6,3,2.1666666666666665,1,6,290245,48374.166666666664,51143,-5139,10235,1705.8333333333333,4035,0.03526319053492555,0.9674639840536522
450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,1,2,0.3333333333333333,1,1,1626538,271089.6666666667,311243,106102,53973,8995.5,13019,0.03318272725092974,0.8744799747957803
20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,0,0,0.0,0,0,112100,18683.333333333332,19717,3485,4308,718.0,1404,0.038429630422565364,0.9341199606686331
20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,0,0,0.0,0,0,617685,102947.5,110151,5158,22056,3676.0,3848,0.03570746301518895,0.5147349263253683
180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,0,0,0.0,0,0,668882,111480.33333333333,163736,67809,14771,2461.8333333333335,4655,0.022083084784633486,0.6193317444532715
50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,0,0,0.0,0,0,30548,5091.333333333333,7077,-3730,6200,1033.3333333333333,1500,0.20295263347409082,0.10182463017406318
60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,3,3,1.1666666666666667,1,3,264125,44020.833333333336,61450,33974,7511,1251.8333333333333,2504,0.0284371852827817,0.733668327750093
30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,1,1,0.16666666666666666,1,0,32776,5462.666666666667,13744,-1906,31886,5314.333333333333,13771,0.9728163041156909,0.1820828194615735
240000,1,1,2,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,1,1,0.16666666666666666,1,0,11279,1879.8333333333333,3301,-1642,8944,1490.6666666666667,3301,0.7929078014184398,0.0078326062530295
420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,0,0,0.0,0,0,1349911,224985.16666666666,253454,65346,53309,8884.833333333334,11326,0.039490722358198165,0.5356776928308901
330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,0,0,0.0,0,0,1369317,228219.5,229644,-814,49096,8182.666666666667,8391,0.03585434500970556,0.6915721467510705
30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,0,0,0.0,0,0,123482,20580.333333333332,28452,29232,5460,910.0,2000,0.04421661281309978,0.6859882448362832
240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,3,2,1.0,0,3,77708,12951.333333333334,14158,-3217,4627,771.1666666666666,1800,0.059542652717188484,0.053963664040288725
150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,0,0,0.0,0,0,140829,23471.5,30229,-12785,20000,3333.3333333333335,5000,0.14201519562593198,0.15647562349584337
210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,0,0,0.0,0,0,43256,7209.333333333333,9189,1458,7046,1174.3333333333333,2000,0.16288693159488637,0.03432999525399085
50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,0,0,0.0,0,0,6932,1155.3333333333333,5880,752,6180,1030.0,5880,0.8913890090869754,0.023106204542575812
50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,0,0,0.0,0,0,208330,34721.666666666664,50801,31806,8960,1493.3333333333333,2360,0.043008481694994986,0.6944194449444344
240000,1,1,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,0,0,0.0,0,0,3828,638.0,1832,1416,5580,930.0,3500,1.4572995560198485,0.0035444247531958156
50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,4,2,1.1666666666666667,1,3,99487,16581.166666666668,20583,-7934,13500,2250.0,10000,0.135694757156642,0.3316167009993134
170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,0,0,0.0,0,0,67988,11331.333333333334,15846,-3687,65846,10974.333333333334,15863,0.9684801953257145,0.0666545098754321
20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,0,0,0.0,0,0,26510,4418.333333333333,15586,860,23641,3940.1666666666665,15586,0.8917430500546942,0.22090562138559738
50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,1,3,0.5,0,1,48184,8030.666666666667,10624,-5139,7183,1197.1666666666667,2000,0.1490712877451489,0.16061012113091072
170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,0,0,0.0,0,0,105012,17502.0,20852,10169,3752,625.3333333333334,1661,0.03572890975403045,0.10295233557449662
200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,2,2,0.5,1,1,794273,132378.83333333334,197236,137361,87000,14500.0,55500,0.10953398953006141,0.6618908572123806
80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,4,3,1.3333333333333333,1,3,61950,10325.0,12034,-2866,4121,686.8333333333334,2091,0.06652031444205905,0.12906088673891578
260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,1,1,0.16666666666666666,1,0,21038,3506.3333333333335,21400,-1969,24469,4078.1666666666665,22500,1.1630305622890822,0.01348584556726064
140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,1,2,0.3333333333333333,0,1,411323,68553.83333333333,86627,31376,16267,2711.1666666666665,5000,0.039547898979879606,0.4896667404756632
80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,0,0,0.0,0,0,256528,42754.666666666664,55744,10618,63000,10500.0,30000,0.24558626899882666,0.5344266530001708
350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,1,1,0.16666666666666666,1,0,4744,790.6666666666666,2906,208,4536,756.0,2906,0.9559536354056902,0.0022590411646442915
280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,0,0,0.0,0,0,971621,161936.83333333334,208775,39464,133200,22200.0,100000,0.13709034995090683,0.5783437678198768
30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,0,0,0.0,0,0,70072,11678.666666666666,14206,-5192,8700,1450.0,1700,0.12415623706705864,0.3892759130251214
140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,0,0,0.0,0,0,222980,37163.333333333336,48699,-24755,35389,5898.166666666667,11885,0.15870858952108027,0.265450484877489
200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,0,0,0.0,0,0,575407,95901.16666666667,105420,11389,22560,3760.0,5000,0.03920696271167589,0.4795034358161543
200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,0,0,0.0,0,0,1018160,169693.33333333334,196143,73707,37788,6298.0,7680,0.03711397313391497,0.848462424354545
210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,6,6,4.0,1,6,805451,134241.83333333334,154105,-38320,65268,10878.0,11678,0.0810327617288181,0.6392437813788189
50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,2,3,0.8333333333333334,1,2,79884,13314.0,14083,-1229,3800,633.3333333333334,1600,0.0475683795455968,0.2662746745065099
30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,5,2,1.6666666666666667,1,5,162596,27099.333333333332,28321,-3964,8150,1358.3333333333333,3500,0.05012392602569543,0.9032810017443863
50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,2,2,0.6666666666666666,1,2,3396,566.0,1080,-150,2640,440.0,864,0.7771563143950545,0.011319773604527909
290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,0,0,0.0,0,0,3637,606.1666666666666,1234,811,2376,396.0,792,0.6531061022539857,0.002090222677393066
250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,1,2,0.3333333333333333,0,1,918942,153157.0,160220,-18997,39850,6641.666666666667,17994,0.043365040051450414,0.612625549497802
60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,0,0,0.0,0,0,150304,25050.666666666668,27756,-6608,10000,1666.6666666666667,3000,0.06653138618143109,0.417504152708566
110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,0,0,0.0,0,0,539339,89889.83333333333,104855,24386,21100,3516.6666666666665,5500,0.03912188971706159,0.8171728741859922
370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,0,0,0,0.0,0,0,63070,10511.666666666666,15398,-7360,61944,10324.0,15413,0.9821312489099586,0.028409833126577133
100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,0,2,2,0.6666666666666666,1,2,310089,51681.5,102349,102595,55906,9317.666666666666,50000,0.1802895933438679,0.516809831901681
90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0,1,2,0.3333333333333333,0,1,472951,78825.16666666667,88290,-16178,24652,4108.666666666667,10000,0.052123682741588996,0.8758254537912542
50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,0,0,0,0.0,0,0,171359,28559.833333333332,29366,-766,6795,1132.5,1510,0.03965336134453781,0.5711852429618074
270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0,0,0,0.0,0,0,180209,30034.833333333332,37695,13054,19000,3166.6666666666665,5000,0.10543255091282393,0.1112397114578588
300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,0,0,0,0.0,0,0,11780,1963.3333333333333,4340,-112,11846,1974.3333333333333,4340,1.0055173584585348,0.006544422629702345
50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,0,0,0.0,0,0,53787,8964.5,15273,842,31149,5191.5,15000,0.5791068639845318,0.17928641427171457
50000,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0,-11569,-1928.1666666666667,-709,2563,0,0.0,0,0.0,-0.038562562082091696
360000,1,1,2,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,1,1,0.16666666666666666,1,0,77,12.833333333333334,77,0,77,12.833333333333334,77,0.9871794871794872,3.564804912578947e-05
130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,6,3,2.0,1,5,410575,68429.16666666667,72796,-6728,14500,2416.6666666666665,5500,0.03531623865009158,0.5263741560962352
80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,0,0,0.0,0,0,15624,2604.0,6187,807,6004,1000.6666666666666,3500,0.384256,0.032549593130085874
50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,3,2,0.8333333333333334,1,2,220483,36747.166666666664,48860,26499,6500,1083.3333333333333,2000,0.029480597231545145,0.7349286347606381
20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,0,0,0.0,0,0,83914,13985.666666666666,16001,1095,6913,1152.1666666666667,1500,0.08238098075433474,0.6992483709147875
80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,1,2,0.3333333333333333,0,1,323559,53926.5,81811,66397,8800,1466.6666666666667,5800,0.027197428606749906,0.6740728240896989
240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,1,2,0.3333333333333333,0,1,118261,19710.166666666668,26605,10956,84191,14031.833333333334,65935,0.7119023862271905,0.08212535225547672
80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,0,0,0.0,0,0,129487,21581.166666666668,49608,32148,29000,4833.333333333333,12500,0.22395897689361177,0.26976121131819186
500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,0,0,0.0,0,0,579243,96540.5,122967,-13642,222550,37091.666666666664,70010,0.3842076914046585,0.1930806138387723
60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,0,0,0.0,0,0,222443,37073.833333333336,58024,38629,10837,1806.1666666666667,3000,0.04871787955620291,0.6178869241068204
20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,0,0,0.0,0,0,50904,8484.0,13070,9022,5353,892.1666666666666,1824,0.10515666437481583,0.424178791060447
100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,3,2,0.8333333333333334,1,2,92351,15391.833333333334,16448,-1965,5600,933.3333333333334,1600,0.060637560637560636,0.1539167941653917
360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,1,1,0.16666666666666666,1,0,163546,27257.666666666668,68445,-13624,199288,33214.666666666664,68454,1.2185365674699016,0.07571553041982292
200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,6,2,2.0,1,6,1182582,197097.0,202947,9521,35984,5997.333333333333,8214,0.03042830820331427,0.985480072599637
130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,1,1,0.16666666666666666,1,0,57742,9623.666666666666,14636,-14636,17397,2899.5,5396,0.3012832724312904,0.0740276356848537
20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,6,5,3.1666666666666665,1,5,125792,20965.333333333332,21703,1216,1760,293.3333333333333,1000,0.013991239576129038,1.048214255953869
310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,0,0,0.0,0,0,353740,58956.666666666664,65875,16573,40419,6736.5,10057,0.11426156425181136,0.1901821822080144
60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,2,2,0.6666666666666666,1,2,130018,21669.666666666668,23005,-3248,6752,1125.3333333333333,2000,0.05193087164183696,0.3611550918595801
180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,0,0,0.0,0,0,45854,7642.333333333333,17227,-5656,22881,3813.5,17227,0.4989859339221459,0.042457171534232216
180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,1,2,0.3333333333333333,0,1,68239,11373.166666666666,22087,14670,38067,6344.5,37867,0.5578399765533412,0.06318390823754683
50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,0,0,0.0,0,0,84870,14145.0,47790,47132,26511,4418.5,20011,0.31236818230019675,0.2828943421131577
50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,6,2,1.8333333333333333,1,5,228759,38126.5,40035,-3869,8132,1355.3333333333333,1900,0.035548172757475086,0.7625147497050059
150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,0,0,0.0,0,0,1616,269.3333333333333,1500,-1500,1616,269.3333333333333,1500,0.9993815708101422,0.001795543585264987
20000,2,1,2,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,0,0,0.0,0,0,103511,17251.833333333332,19446,-694,24766,4127.666666666667,20000,0.23925728417961203,0.8625485392397046
500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,0,0,0.0,0,0,6457,1076.1666666666667,2299,-739,21861,3643.5,15816,3.3851037472901826,0.0021523290286752763
30000,2,3,2,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,3,2,0.8333333333333334,1,2,117854,19642.333333333332,29836,29010,2903,483.8333333333333,1714,0.024631963005387978,0.6547226203570992
180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,750,125.0,750,750,0,0.0,0,0.0,0.0006944405864411865
140000,1,1,2,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,2,2,0.6666666666666666,0,2,130872,21812.0,27407,16290,38300,6383.333333333333,25000,0.292650126458475,0.15579888715080606
140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,0,0,0.0,0,0,64236,10706.0,18000,12937,49839,8306.5,13506,0.7758612637576474,0.07647088235084035
120000,1,2,2,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,0,0,0.0,0,0,688894,114815.66666666667,122135,-14821,29152,4858.666666666667,5000,0.04231704396170679,0.9567892489784807
360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,0,0,0.0,0,0,1202779,200463.16666666666,234192,79919,37500,6250.0,9100,0.031177771496034186,0.5568405828502327
20000,1,3,1,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,0,0,0.0,0,0,98941,16490.166666666668,20351,-19110,31538,5256.333333333333,22359,0.3187524003961917,0.8244671099778345
100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,0,0,0.0,0,0,3033,505.5,1473,390,5023,837.1666666666666,2380,1.6555702043506921,0.005054949450505495
210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,0,0,0.0,0,0,9657,1609.5,3763,3088,6988,1164.6666666666667,3763,0.7235452474632429,0.007664249217860867
80000,2,2,2,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,0,0,0.0,0,0,391407,65234.5,81625,32057,13838,2306.3333333333335,3200,0.0353544127866574,0.8154210572367845
330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,0,0,0.0,0,0,19462,3243.6666666666665,8872,7163,10868,1811.3333333333333,4345,0.5583928479679392,0.009829263143647038
220000,1,1,2,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,0,0,0.0,0,0,419979,69996.5,111520,19975,103985,17330.833333333332,85632,0.2475951235773132,0.31816446288880507
210000,2,1,1,38,1,-2,-1,0,-1,-1,0,0,250,123,789,1222,0,250,0,789,1222,9616,1,1,1,0.16666666666666666,1,0,2384,397.3333333333333,1222,-1222,11877,1979.5,9616,4.979874213836478,0.001892054482280243
40000,2,3,1,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,0,0,0,0.0,0,0,215945,35990.833333333336,38901,6918,8404,1400.6666666666667,1700,0.038917136691580305,0.8997483396248428
30000,1,2,2,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,0,1,2,0.3333333333333333,0,1,103603,17267.166666666668,28347,20315,8493,1415.5,3036,0.08197559939770666,0.5755530371209849
470000,1,2,2,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,0,4,2,1.3333333333333333,1,4,2002818,333803.0,479978,-13386,55690,9281.666666666666,13000,0.02780580771402708,0.7102176378348131
30000,1,3,1,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,0,1,2,0.3333333333333333,0,1,3510,585.0,1320,-390,2490,415.0,1470,0.7091996582170322,0.019499350021665945
240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0,-5676,-946.0,-946,0,0,0.0,0,0.0,-0.003941650243123987
80000,1,2,2,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,0,1,2,0.3333333333333333,1,1,470809,78468.16666666667,80016,1033,19500,3250.0,3500,0.04141798177608802,0.9808398228355479
110000,2,3,3,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,0,0,0,0.0,0,0,453847,75641.16666666667,89989,26781,26954,4492.333333333333,8954,0.05938992790537801,0.6876407184177113
310000,2,1,2,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,0,0,0,0.0,0,0,6092,1015.3333333333334,4542,1424,4668,778.0,4542,0.7661250615460364,0.0032752582518551015
360000,2,1,1,40,2,2,2,0,0,0,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,1,3,2,1.0,1,3,685565,114260.83333333333,120238,-15071,32100,5350.0,12000,0.04682262539274118,0.3173903220639202
330000,2,3,2,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0,0,0,0.0,0,0,2005418,334236.3333333333,335760,5075,73223,12203.833333333334,12450,0.03651256919376948,1.0128343045425114
