file_path,exists,stage,row_count,column_count,purpose,contains_train_metrics,contains_validation_metrics,contains_test_metrics,contains_rank_or_winner,contains_audit_status,safe_for_main_report,safe_for_appendix,unsafe_reason,notes
outputs/decision_revision_v2/manual_review_cost_model_all.csv,True,V2,8820,31,Threshold / cost analysis,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/manual_review_cost_model_heloc.csv,True,V2,4410,31,Threshold / cost analysis,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/manual_review_cost_model_taiwan.csv,True,V2,4410,31,Threshold / cost analysis,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/old_results_status.md,True,V2,36,,Project artifact,False,True,False,True,True,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/retrospective_all_candidate_test_diagnostics.csv,True,V2,35,38,Project artifact,False,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/SELECTION_PROTOCOL_V2.md,True,V2,71,,Validation-only selection evidence,True,True,False,True,True,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/validation_candidate_registry_all.csv,True,V2,500,41,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/validation_candidate_registry_heloc.csv,True,V2,250,41,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/validation_candidate_registry_taiwan.csv,True,V2,250,41,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/validation_only_selection_heloc.csv,True,V2,42,35,Validation-only selection evidence,False,True,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/validation_only_selection_summary.md,True,V2,33,,Validation-only selection evidence,False,True,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/decision_revision_v2/validation_only_selection_taiwan.csv,True,V2,42,35,Validation-only selection evidence,False,True,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/experiment_logs/catboost_info/catboost_training.json,True,Unknown,53,,Project artifact,True,False,True,False,False,False,False,,Generated from current filesystem inventory.
outputs/experiment_plan.md,True,Unknown,148,,Project artifact,True,True,False,False,True,False,False,,Generated from current filesystem inventory.
outputs/faithfulness/probability_shift_after_perturbation.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/ablation_cost_vs_auc.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/ablation_results_barplot.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/age_distribution_by_default.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/auc_drop_by_feature.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/background_rank_shift.png,True,Figures,,,Project artifact,False,False,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/figures/background_shap_drift.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/bill_amount_distributions.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/bootstrap_metric_distributions.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/calibration_curve.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/calibration_curve_heloc.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/calibration_curve_taiwan.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/confusion_matrix_threshold_035.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/confusion_matrix_threshold_05.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/correlation_heatmap.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/cost_curve.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/cost_curve_heloc.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/cost_curve_taiwan.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/default_rate_by_delay_count.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/default_rate_by_education.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/default_rate_by_marriage.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/default_rate_by_sex.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/deletion_curve.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/heloc_target_distribution.png,True,Figures,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/insertion_curve.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/kendalls_w_comparison.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/lime_borderline_customer.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/lime_borderline_near_threshold.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/lime_correct_default_high_risk.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/lime_correct_non_default_low_risk.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/lime_false_negative_borderline.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/limit_bal_distribution_by_default.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/manual_review_band_distribution_heloc.png,True,Figures,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/manual_review_band_distribution_taiwan.png,True,Figures,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/optuna_optimization_history.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/optuna_param_importance.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/pay0_default_rate.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/payment_amount_distributions.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/precision_recall_curves.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/probability_shift_after_perturbation.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/roc_curves.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/shap_rank_stability_heatmap.png,True,Figures,,,Explainability evidence,False,False,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/figures/shap_stability_top5_frequency.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/shap_top_feature_frequency.png,True,Figures,,,Explainability evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/figures/subgroup_calibration.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
